f0,f1,alpha,ela_distr.skewness,ela_meta.lin_simple.adjr2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef_max,ela_meta.quad_simple.adjr2,ela_meta.quad_simple.coef.min_by_max,ela_level.lda_mmce_25,ela_level.qda_mmce_25,ela_level.lda_qda_25,ic.eps.s,ic.eps.ratio,disp.ratio_mean_02,entropy.y,entropy.sig_dth_order,precision
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.96572393,0.5225209593343736,0.3631592246424486,3.598138475984726,2.022921897433537,0.5475746169546866,0.0070320432388728,0.7465764207764327,0.7480422207645059,0.9980404849520724,1.1661661661661658,0.6056056056056053,0.8115214928505619,3.955199538461148,-0.0816309596161002,11.514086111004417
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10585313,-1.1432426781174756,0.0388119894196311,-6.043666019722526,0.6173385549546136,0.1059678968885222,0.0776114533846043,0.7500005963384817,0.7509762060945793,0.9987008779397004,1.2862862862862858,0.6056056056056053,0.9579792912460094,3.878341813217357,-0.0758833531388699,29.15178525865042
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10014171,-1.161979025750837,0.0418382161490409,-0.1261361033074119,0.6811644420545806,0.1179287161271155,0.1235687979826151,0.7490237939054206,0.7534152304848231,0.994171293064282,1.2462462462462458,0.5855855855855853,0.8716404607498189,3.868462833712229,-0.0923147251164636,28.975101022720878
bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,1.0,1.1687697883306245,0.5121510589715168,-1.821278328985317,1.2562614746952407,0.8450314576002002,0.0507489005245254,0.8374059276045083,0.887451845667601,0.9436322563501154,0.8258258258258255,0.065065065065065,0.7068073665711212,2.7907865878039435,0.0461489796213567,418.29299938070005
bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14511864,0.933076603476632,-0.0039917559303461,4.074425458768324,0.3301547908381446,-0.0014138006132868,0.0844447195295671,0.7500005963384817,0.7500005963384817,1.0,1.866866866866867,1.1861861861861855,0.9747486185668744,5.011147596352123,-0.0694813103022613,18.391211559878684
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10314334,-1.213920799616304,0.040811852346032,-3.056028681645908,0.5938127628023631,0.1224924616233155,0.0607894554364148,0.748535989027372,0.751466396326555,0.9961004147178,1.2862862862862858,0.5655655655655653,0.8904326961942456,3.858369524372102,-0.0854705727210479,23.427783984892244
bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.27689883,1.8277225535473172,0.0480511543298382,-1.1385982810440802,2.0947092825325773,0.5904008690624707,0.1401882300275137,0.7500005963384817,0.8188490667302762,0.9159204385898472,1.606606606606607,0.8058058058058054,0.5632284908143116,4.710316736785291,-0.1211775467431902,0.8790832605860148
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9632385,0.4690872045811496,0.3775738184390302,1.36614354688521,1.9907479547557063,0.5448369748581297,0.0089108842828948,0.7524336573439084,0.7519542012046039,1.0006376134856836,1.1461461461461455,0.5855855855855853,0.8335264845995846,3.935527647554194,-0.0790643703751916,12.646172725247766
bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.82492167,1.995272679145722,0.2835612694149015,-0.6120508017343581,7.294739532869881,0.6704883463938587,0.1034488729913552,0.7460910012523109,0.852054386069533,0.8756377684926618,1.726726726726727,0.9059059059059056,0.5475898966835209,5.086747717746588,-0.1024678630505488,5.5201039193479815
bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.99863386,0.5944044242460617,0.8312200203479454,18.950981069939008,5.806559751107555,0.9879387796583212,0.0165348497218503,0.8769598664201801,0.9243258393464132,0.9487561951532965,1.0060060060060056,0.3853853853853852,0.4867780267242469,4.193847844474931,-0.0189983509109004,2.5681701382565905
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.090560794,-1.249025392785684,0.0391795150908129,9.723916016814243,0.694126666615132,0.1157163655116462,0.0661434156079117,0.7490249865823841,0.7578138231260063,0.9884023802741312,1.3063063063063058,0.5855855855855853,0.9427199937870786,3.880432556271564,-0.0792712801057989,29.351771290313764
bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.15075804,1.0116074647687825,-0.002934540376362,-3.1655843703740194,0.4313480914663284,0.0052266192468879,0.0288701524456881,0.7500005963384817,0.7500005963384817,1.0,1.826826826826827,1.1661661661661658,0.9282143522037092,4.989009704308636,-0.0896677590539361,21.827430383432784
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.8911134,3.89588365241071,0.0050515243520785,-2.3536049791916183,1.8281777138854252,0.2619450936777712,0.0450111145488919,0.7500005963384817,0.8378925398055938,0.8951035612663355,1.826826826826827,0.7857857857857854,0.4644565785489809,4.880751739751272,-0.1860069978083811,2.165956429111702
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.11211921,-1.1133533404330354,0.037016507894766,-12.43976916703594,0.6503490400731093,0.1129206349202922,0.1396397660365683,0.7500005963384817,0.7534164231617867,0.9954662166654528,1.2862862862862858,0.6056056056056053,0.8969104177277973,3.8696639413245935,-0.0863003047697804,29.39988422510578
bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14843331,1.079967249692453,0.00478419173295,-1.2419537739872113,0.9781666895866584,0.0121738126447417,0.0013458689020127,0.7500005963384817,0.7500005963384817,1.0,1.826826826826827,1.1461461461461455,0.954628662669024,4.966838915658061,-0.0899682089276345,22.413235539403217
bbob_f022_i01_d05,shifted-bbob_f021_i01_d05,0.88747543,-1.1312005216482055,0.2783595781265108,-4.136378601854,2.1411047739358757,0.5300444006108422,0.0035653726804365,0.745109428111396,0.7949168107817998,0.9373426476898656,1.2662662662662658,0.4654654654654652,0.6685447878033609,3.9894653799487303,-0.1050031116870839,17.468884497258955
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9600243,0.4429745107342185,0.3385529349102234,-1.8882111462530264,1.8714775532156485,0.5156789363857288,0.0139020877705996,0.7499874768918838,0.7465847695151768,1.0045576972845518,1.1661661661661658,0.6056056056056053,0.8717901364001039,3.945036937446101,-0.0798354432384218,12.806349693070047
bbob_f019_i01_d05,shifted-bbob_f001_i01_d05,0.28656825,1.831308461723444,0.0351375020586032,2.1779577866600777,1.6265445614247265,0.6320181942986205,0.1007063810096413,0.7500005963384817,0.8193380642852883,0.9153737987172732,1.626626626626627,0.8058058058058054,0.5090757809285438,4.7214102394531015,-0.097539610469047,0.8705947356185639
