f0,f1,alpha,ela_distr.skewness,ela_meta.lin_simple.adjr2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef_max,ela_meta.quad_simple.adjr2,ela_meta.quad_simple.coef.min_by_max,ela_level.lda_mmce_25,ela_level.qda_mmce_25,ela_level.lda_qda_25,ic.eps.s,ic.eps.ratio,disp.ratio_mean_02,entropy.y,entropy.sig_dth_order
bbob_f022_i01_d05,shifted-bbob_f008_i01_d05,0.015724247,1.2055179386760708,0.42014521694703477,206.5511702548712,202.3088240946891,0.8795570319193191,0.009467355975227722,0.7426787524598962,0.8500960104955573,0.8736410279433696,2.9079079079079078,2.267267267267267,0.5161586209144517,7.99093233062254,-0.03385026977491946
bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9473111,3.644959309429463,0.049329127240560044,-0.9178087693730288,3.936493968408214,0.3111658937278088,0.05308480244382628,0.7597614646073112,0.879881924980619,0.8634811592749179,1.806806806806807,0.8458458458458454,0.48777838934767237,5.128720039809611,-0.17713746237842565
bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.6885524,1.116997479464299,0.34462917053785624,-1.263301088507076,3.323374124995656,0.805638893283121,0.05334840521754317,0.7739125767785795,0.8691287494782038,0.8904464122757543,1.2662662662662658,0.5655655655655653,0.45151139760480713,4.383100956082158,-0.08783274346216384
bbob_f003_i01_d05,shifted-bbob_f023_i01_d05,0.84455454,0.5451995411047411,0.564112701181867,7.499169491204903,6.071936723928944,0.9057708428032492,0.002710880687647515,0.7910036376647385,0.8525350348858012,0.9278253740864679,1.3263263263263259,0.7257257257257255,0.5603079538770579,4.699029732467908,-0.05718848919341591
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.65514106,1.8573881598478776,0.03273384615411501,4.244010181915188,1.0149527886222778,0.5274859773386379,0.06859313573782763,0.7500005963384817,0.766601466992665,0.9783448488308958,1.3063063063063058,0.5855855855855853,0.6999478164611593,4.1354955110718095,-0.18467916019815045
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.95038885,3.6163257516023752,0.005896867481412937,0.612621329666021,2.1476836848338774,0.24362568953645103,0.01574773573068808,0.7500005963384817,0.8383779593297156,0.8945852977076214,1.886886886886887,0.8058058058058054,0.4670588893961963,4.8791508803882655,-0.1648106010150151
bbob_f003_i01_d05,shifted-bbob_f018_i01_d05,0.3894249,0.5468865555039504,0.6163417983484317,-16.407924257406098,25.13522428518305,0.9603978274370141,0.04735764154071933,0.8090870057844833,0.8740306517979606,0.9256963747439724,1.9269269269269271,1.3463463463463456,0.48750889948404713,6.1869252832573896,-0.033130387942541
bbob_f003_i01_d05,shifted-bbob_f005_i01_d05,0.8964168,0.3485338321288051,0.5200874683765606,0.4826958607254337,3.5564364978280842,0.9608036865140549,0.04662170394752658,0.7934557815015804,0.8745148786451189,0.9073096420393407,1.1661661661661658,0.6456456456456453,0.5094696662237608,4.5170919798599165,-0.057428441780755964
bbob_f003_i01_d05,shifted-bbob_f017_i01_d05,0.39565745,0.5766911688476393,0.6278340770300628,-47.35846512130147,24.0710467771371,0.9753932016253815,0.019573526519985843,0.8051797960522393,0.8730478859800822,0.9222630384682116,1.846846846846847,1.3063063063063056,0.4757799972477172,6.077759936726057,-0.04348528224553709
bbob_f003_i01_d05,shifted-bbob_f006_i01_d05,0.00040199683,0.6985896571678248,0.648153786677018,4.17369487324554,38.91666886549892,0.9400979011131808,0.07157647743512795,0.811026298527044,0.8803661518277774,0.9212374837937907,2.1071071071071072,1.5465465465465469,0.47786922941002224,6.752096491997602,-0.05652050532443212
bbob_f003_i01_d05,shifted-bbob_f014_i01_d05,0.9159424,3.070266081991945,0.0751152673357206,-5.615339032527885,5.346772589363175,0.3595264399162812,0.06538105735403654,0.7685574572127138,0.8857415469020216,0.867699454655625,1.866866866866867,0.8858858858858855,0.504873431431264,5.2023202939607325,-0.15433540794615097
bbob_f019_i01_d05,shifted-bbob_f004_i01_d05,0.0047403914,1.271601150227631,0.17779756616100617,-6.899691322424939,9.435208068833438,0.7767906379270689,0.036974385393687,0.7436483988311766,0.8373975788657642,0.8880469893863693,1.786786786786787,1.1061061061061057,0.561687714568712,5.411747557833099,-0.07217276498241607
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.8444774,0.7611938915973566,0.04723137493495755,18.880723099314828,0.6037876840769535,0.40922465344839654,0.19336523454400023,0.7500005963384817,0.7475508378555669,1.0032770459998979,1.1661661661661658,0.5855855855855853,0.7125664822162736,3.8424084391190716,-0.15595590633571824
bbob_f004_i01_d05,shifted-bbob_f022_i01_d05,0.48153993,2.421911884845377,0.30019017122777514,-22.649180194015333,159.63757761047358,0.7209637298964734,0.005289392914221366,0.7392605402826644,0.8388741129465085,0.8812532522741037,3.0880880880880888,1.866866866866867,0.5283400013757513,7.232128279693312,-0.07620203636575022
bbob_f019_i01_d05,shifted-bbob_f023_i01_d05,0.6094805,1.879928675928284,0.036256984815198234,0.687310499610879,1.0966835865954607,0.5407350283622228,0.014784784488138645,0.7500005963384817,0.7973713399725685,0.9405913640742136,1.3263263263263259,0.6256256256256253,0.6930826015225802,4.200507256268862,-0.15777541127790876
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.96572393,0.5225209593343736,0.36315922464244865,3.598138475984726,2.0229218974335366,0.5475746169546866,0.007032043238872842,0.7465764207764327,0.7480422207645059,0.9980404849520724,1.1661661661661658,0.6056056056056053,0.8115214928505619,3.9551995384611476,-0.08163095961610023
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10585313,-1.1432426781174756,0.038811989419631154,-6.043666019722526,0.6173385549546136,0.10596789688852226,0.07761145338460436,0.7500005963384817,0.7509762060945793,0.9987008779397004,1.2862862862862858,0.6056056056056053,0.9579792912460094,3.8783418132173564,-0.07588335313886993
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10014171,-1.1619790257508367,0.04183821614904093,-0.12613610330741193,0.6811644420545806,0.11792871612711553,0.12356879798261515,0.7490237939054206,0.7534152304848231,0.994171293064282,1.2462462462462458,0.5855855855855853,0.8716404607498189,3.868462833712229,-0.09231472511646366
bbob_f013_i01_d05,shifted-bbob_f005_i01_d05,1.0,1.1687697883306245,0.5121510589715168,-1.821278328985317,1.2562614746952407,0.8450314576002002,0.05074890052452544,0.8374059276045083,0.887451845667601,0.9436322563501154,0.8258258258258255,0.06506506506506507,0.7068073665711212,2.7907865878039435,0.04614897962135674
bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14511864,0.9330766034766321,-0.003991755930346175,4.0744254587683235,0.3301547908381446,-0.0014138006132868863,0.08444471952956716,0.7500005963384817,0.7500005963384817,1.0,1.866866866866867,1.1861861861861855,0.9747486185668744,5.011147596352123,-0.06948131030226133
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.10314334,-1.213920799616304,0.04081185234603202,-3.0560286816459077,0.5938127628023631,0.12249246162331551,0.060789455436414896,0.748535989027372,0.751466396326555,0.9961004147177999,1.2862862862862858,0.5655655655655653,0.8904326961942456,3.858369524372102,-0.08547057272104798
bbob_f019_i01_d05,shifted-bbob_f021_i01_d05,0.27689883,1.8277225535473174,0.0480511543298382,-1.1385982810440802,2.0947092825325773,0.5904008690624707,0.14018823002751374,0.7500005963384817,0.8188490667302762,0.9159204385898473,1.606606606606607,0.8058058058058054,0.5632284908143116,4.710316736785291,-0.12117754674319023
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9632385,0.46908720458114966,0.37757381843903026,1.36614354688521,1.9907479547557063,0.5448369748581297,0.00891088428289487,0.7524336573439084,0.7519542012046039,1.0006376134856836,1.1461461461461457,0.5855855855855853,0.8335264845995846,3.9355276475541934,-0.07906437037519164
bbob_f001_i01_d05,shifted-bbob_f019_i01_d05,0.82492167,1.995272679145722,0.28356126941490156,-0.6120508017343581,7.294739532869881,0.6704883463938587,0.10344887299135526,0.7460910012523109,0.852054386069533,0.8756377684926618,1.726726726726727,0.9059059059059056,0.5475898966835209,5.086747717746588,-0.10246786305054889
bbob_f019_i01_d05,shifted-bbob_f005_i01_d05,0.99863386,0.5944044242460617,0.8312200203479454,18.950981069939008,5.806559751107555,0.9879387796583213,0.01653484972185037,0.8769598664201801,0.9243258393464131,0.9487561951532965,1.0060060060060056,0.38538538538538525,0.4867780267242469,4.193847844474931,-0.018998350910900446
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.090560794,-1.249025392785684,0.039179515090812966,9.723916016814243,0.694126666615132,0.11571636551164621,0.06614341560791172,0.7490249865823841,0.7578138231260063,0.9884023802741313,1.3063063063063058,0.5855855855855853,0.9427199937870786,3.880432556271564,-0.07927128010579895
bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.15075804,1.0116074647687825,-0.0029345403763620936,-3.1655843703740194,0.43134809146632846,0.0052266192468879424,0.02887015244568811,0.7500005963384817,0.7500005963384817,1.0,1.826826826826827,1.1661661661661658,0.9282143522037093,4.989009704308636,-0.08966775905393617
bbob_f019_i01_d05,shifted-bbob_f014_i01_d05,0.8911134,3.89588365241071,0.005051524352078562,-2.3536049791916183,1.8281777138854254,0.2619450936777712,0.04501111454889198,0.7500005963384817,0.8378925398055938,0.8951035612663355,1.826826826826827,0.7857857857857854,0.4644565785489809,4.880751739751272,-0.18600699780838115
bbob_f021_i01_d05,shifted-bbob_f022_i01_d05,0.11211921,-1.1133533404330354,0.03701650789476607,-12.439769167035939,0.6503490400731093,0.11292063492029225,0.13963976603656833,0.7500005963384817,0.7534164231617867,0.9954662166654529,1.2862862862862858,0.6056056056056053,0.8969104177277973,3.8696639413245935,-0.08630030476978047
bbob_f016_i01_d05,shifted-bbob_f022_i01_d05,0.14843331,1.079967249692453,0.004784191732950083,-1.2419537739872113,0.9781666895866583,0.01217381264474171,0.0013458689020127783,0.7500005963384817,0.7500005963384817,1.0,1.826826826826827,1.1461461461461455,0.9546286626690241,4.966838915658061,-0.08996820892763457
bbob_f022_i01_d05,shifted-bbob_f021_i01_d05,0.88747543,-1.1312005216482055,0.2783595781265108,-4.136378601854,2.1411047739358753,0.5300444006108422,0.0035653726804365077,0.745109428111396,0.7949168107817998,0.9373426476898655,1.2662662662662658,0.4654654654654652,0.6685447878033609,3.9894653799487307,-0.10500311168708398
bbob_f022_i01_d05,shifted-bbob_f023_i01_d05,0.9600243,0.4429745107342185,0.3385529349102234,-1.8882111462530262,1.8714775532156485,0.5156789363857288,0.01390208777059968,0.7499874768918838,0.7465847695151768,1.0045576972845518,1.1661661661661658,0.6056056056056053,0.8717901364001039,3.945036937446101,-0.07983544323842187
bbob_f019_i01_d05,shifted-bbob_f001_i01_d05,0.28656825,1.8313084617234436,0.03513750205860322,2.1779577866600777,1.6265445614247263,0.6320181942986205,0.10070638100964133,0.7500005963384817,0.8193380642852883,0.9153737987172731,1.626626626626627,0.8058058058058054,0.5090757809285438,4.7214102394531015,-0.09753961046904702
